Company name,Fyers symbol,BSE Code,Symbol
PERSISTENT SYSTEMS LTD.,BSE:PERSISTENT-A,533179,PERSISTENT
INTRASOFT TECHNOLOGIES LTD.,BSE:ISFT-B,533181,ISFT
GOENKA DIAMOND & JEWELS LTD.,BSE:GOENKA-Z,533189,GOENKA
KCP SUGAR & INDUSTRIES CORPORA,BSE:KCPSUGIND-B,533192,KCPSUGIND
KIRLOSKAR ELECTRIC COMPANY LTD,BSE:KECL-B,533193,KECL
SATCHMO HOLDINGS LIMITED,BSE:SATCH-XT,533202,SATCH
TARAPUR TRANSFORMERS LTD,BSE:TARAPUR-T,533203,TARAPUR
SJVN LTD,BSE:SJVN-A,533206,SJVN
EMAMI PAPER MILLS LTD.,BSE:EMAMIPAP-B,533208,EMAMIPAP
KRITI NUTRIENTS LTD,BSE:KRITINUT-B,533210,KRITINUT
GKB OPHTHALMICS LTD.,BSE:GKB-X,533212,GKB
FORTIS MUTUAL FUND,BSE:FFTF17BGR-F,533215,FFTF17BGR
HINDUSTAN MEDIA VENTURES LTD.,BSE:HMVL-B,533217,HMVL
EMAMI REALTY LIMITED,BSE:EMAMIREAL-B,533218,EMAMIREAL
ASIAN HOTELS (EAST) LTD.,BSE:AHLEAST-B,533227,AHLEAST
BAJAJ CONSUMER CARE LIMITED,BSE:BAJAJCON-A,533229,BAJAJCON
HDFC MUTUAL FUND - HDFC GOLD E,BSE:HDFCGOLD-E,533230,HDFCGOLD
PRAKASH STEELAGE LTD.,BSE:PRAKASHSTL-T,533239,PRAKASHSTL
ICICI Prudential Gold ETF,BSE:GOLDIETF-E,533244,GOLDIETF
GUJARAT PIPAVAV PORT LTD.,BSE:GPPL-A,533248,GPPL
WELSPUN INVESTMENTS AND COMMER,BSE:WELINV-B,533252,WELINV
Sastasundar Ventures Limited,BSE:SASTASUNDR-B,533259,SASTASUNDR
CAREER POINT LTD.,BSE:CAREERP-B,533260,CAREERP
EROS INTERNATIONAL MEDIA LTD.,BSE:EROSMEDIA-B,533261,EROSMEDIA
RAMKY INFRASTRUCTURE LTD.,BSE:RAMKY-B,533262,RAMKY
ORIENT GREEN POWER COMPANY LTD,BSE:GREENPOWER-B,533263,GREENPOWER
CANTABIL RETAIL INDIA LTD.,BSE:CANTABIL-B,533267,CANTABIL
SEA TV NETWORK LTD.,BSE:SEATV-XT,533268,SEATV
VA TECH WABAG LTD.,BSE:WABAG-A,533269,WABAG
BEDMUTHA INDUSTRIES LTD.,BSE:BEDMUTHA-B,533270,BEDMUTHA
ASHOKA BUILDCON LTD.,BSE:ASHOKA-A,533271,ASHOKA
JUPITER WAGONS LIMITED,BSE:JWL-A,533272,JWL
OBEROI REALTY LTD.,BSE:OBEROIRLTY-A,533273,OBEROIRLTY
PRESTIGE ESTATES PROJECTS LTD.,BSE:PRESTIGE-A,533274,PRESTIGE
SHAH METACORP LIMITED,BSE:SHAH-B,533275,SHAH
COAL INDIA LTD.,BSE:COALINDIA-A,533278,COALINDIA
GRAVITA INDIA LTD.,BSE:GRAVITA-A,533282,GRAVITA
RPP INFRA PROJECTS LTD.,BSE:RPPINFRA-T,533284,RPPINFRA
RDB REALTY & INFRASTRUCTURE LT,BSE:RDBRIL-XT,533285,RDBRIL
MOIL LTD.,BSE:MOIL-A,533286,MOIL
ZEE LEARN LTD.,BSE:ZEELEARN-T,533287,ZEELEARN
KESAR TERMINALS & INFRASTRUCTU,BSE:KTIL-X,533289,KTIL
A2Z INFRA ENGINEERING LIMITED,BSE:A2ZINFRA-T,533292,A2ZINFRA
KIRLOSKAR OIL ENGINES LTD.,BSE:KIRLOSENG-A,533293,KIRLOSENG
RAVI KUMAR DISTILLERIES LTD.,BSE:RKDL-B,533294,RKDL
PUNJAB & SIND BANK,BSE:PSB-B,533295,PSB
FUTURE MARKET NETWORKS LTD.,BSE:FMNL-B,533296,FMNL
SURANA SOLAR LTD.,BSE:SURANASOL-T,533298,SURANASOL
SHEKHAWATI POLY-YARN LTD.,BSE:SPYL-T,533301,SPYL
KALYANI INVESTMENT COMPANY LTD,BSE:KICL-B,533302,KICL
BF INVESTMENT LTD.,BSE:BFINVEST-B,533303,BFINVEST
SUMMIT SECURITIES LTD.,BSE:SUMMITSEC-B,533306,SUMMITSEC
INNOVASSYNTH INVESTMENTS LTD.,BSE:INOVSYNTH-X,533315,INOVSYNTH
STEL HOLDINGS LIMITED,BSE:STEL-B,533316,STEL
OMKAR SPECIALITY CHEMICALS LTD,BSE:OMKARCHEM-Z,533317,OMKARCHEM
JUBILANT INDUSTRIES LTD.,BSE:JUBLINDS-B,533320,JUBLINDS
TEXMACO RAIL & ENGINEERING LTD,BSE:TEXRAIL-A,533326,TEXRAIL
INDIAN TERRAIN FASHIONS LTD.,BSE:INDTERRAIN-B,533329,INDTERRAIN
FINEOTEX CHEMICAL LTD.,BSE:FCL-A,533333,FCL
DHUNSERI INVESTMENTS LTD.,BSE:DHUNINV-B,533336,DHUNINV
ZEN TECHNOLOGIES LTD.,BSE:ZENTEC-A,533339,ZENTEC
LOVABLE LINGERIE LTD.,BSE:LOVABLE-B,533343,LOVABLE
PTC INDIA FINANCIAL SERVICES L,BSE:PFS-B,533344,PFS
MOTILAL OSWAL MOST SHARES NASD,BSE:MON100-E,533385,MON100
MUTHOOT FINANCE LTD.,BSE:MUTHOOTFIN-A,533398,MUTHOOTFIN
CIL NOVA PETROCHEMICALS LTD.,BSE:CNOVAPETRO-X,533407,CNOVAPETRO
Aditya Birla Sun Life Mutual F,BSE:BSLGOLDETF-E,533408,BSLGOLDETF
KOTAK MAHINDRA MUTUAL FUND - K,BSE:KTKFMP46G-F,533417,KTKFMP46G
KOTAK MAHINDRA MUTUAL FUND - K,BSE:KTKFMP46D-F,533418,KTKFMP46D
VMS INDUSTRIES LTD.,BSE:VMS-X,533427,VMS
KOTAK MAHINDRA MUTUAL FUND - K,BSE:KTKFMP48G-F,533428,KTKFMP48G
KOTAK MAHINDRA MUTUAL FUND - K,BSE:KTKFMP48D-F,533429,KTKFMP48D
KARMA ENERGY LTD.,BSE:KARMAENG-T,533451,KARMAENG
DELPHI WORLD MONEY LIMITED,BSE:DELPHIFX-B,533452,DELPHIFX
RUSHIL DECOR LTD.,BSE:RUSHIL-B,533470,RUSHIL
ENKEI WHEELS (INDIA) LTD.,BSE:ENKEIWHEL-X,533477,ENKEIWHEL
KOTAK MAHINDRA MUTUAL FUND - K,BSE:KTKFMP52G-F,533478,KTKFMP52G
KOTAK MAHINDRA MUTUAL FUND - K,BSE:KTKFMP52D-F,533479,KTKFMP52D
KRIDHAN INFRA LIMITED,BSE:KRIDHANINF-T,533482,KRIDHANINF
INVENTURE GROWTH & SECURITIES,BSE:INVENTURE-B,533506,INVENTURE
L&T Finance Limited,BSE:LTF-A,533519,LTF
Yaari Digital Integrated Servi,BSE:YAARI-T,533520,YAARI
KOTAK MAHINDRA MUTUAL FUND - K,BSE:KTKFMP55G-F,533526,KTKFMP55G
KOTAK MAHINDRA MUTUAL FUND - K,BSE:KTKFMP55D-F,533527,KTKFMP55D
TREE HOUSE EDUCATION & ACCESSO,BSE:TREEHOUSE-B,533540,TREEHOUSE
BROOKS LABORATORIES LTD.,BSE:BROOKS-T,533543,BROOKS
RUPA & COMPANY LTD.,BSE:RUPA-B,533552,RUPA
T D POWER SYSTEMS LTD.,BSE:TDPOWERSYS-A,533553,TDPOWERSYS
AXIS MUTUAL FUND - AXIS GOLD E,BSE:AXISGOLD-E,533570,AXISGOLD
ALEMBIC PHARMACEUTICALS LTD.,BSE:APLLTD-A,533573,APLLTD
VASWANI INDUSTRIES LTD.,BSE:VASWANI-T,533576,VASWANI
PG ELECTROPLAST LTD.,BSE:PGEL-A,533581,PGEL
LESHA INDUSTRIES LTD.,BSE:LESHAIND-X,533602,LESHAIND
SETUBANDHAN INFRASTRUCTURE LIM,BSE:SETUINFRA-Z,533605,SETUINFRA
RDB RASAYANS LTD.,BSE:RDBRL-X,533608,RDBRL
TIJARIA POLYPIPES LTD.,BSE:TIJARIA-T,533629,TIJARIA
ONELIFE CAPITAL ADVISORS LTD.,BSE:ONELIFECAP-T,533632,ONELIFECAP
FLEXITUFF VENTURES INTERNATION,BSE:FLEXITUFF-T,533638,FLEXITUFF
UJAAS ENERGY LIMITED,BSE:UEL-T,533644,UEL
TRIVENI TURBINE LTD.,BSE:TRITURBINE-A,533655,TRITURBINE
INDO THAI SECURITIES LTD.,BSE:INDOTHAI-B,533676,INDOTHAI
ESSAR SHIPPING LTD.,BSE:ESSARSHPNG-B,533704,ESSARSHPNG
IDBI MUTUAL FUND - IDBI GOLD E,BSE:LICMFGOLD-E,533719,LICMFGOLD
APL APOLLO TUBES LTD.,BSE:APLAPOLLO-A,533758,APLAPOLLO
GPT INFRAPROJECTS LTD.,BSE:GPTINFRA-T,533761,GPTINFRA
FERVENT SYNERGIES LTD.,BSE:FERVENTSYN-X,533896,FERVENTSYN
THOMAS SCOTT (INDIA) LIMITED,BSE:THOMASCOTT-T,533941,THOMASCOTT
TERA SOFTWARE LTD.,BSE:TERASOFT-B,533982,TERASOFT
PMC FINCORP LIMITED,BSE:PMCFIN-XT,534060,PMCFIN
FUTURISTIC SOLUTIONS LTD.,BSE:FUTSOL-X,534063,FUTSOL
ALLIANCE INTEGRATED METALIKS L,BSE:AIML-X,534064,AIML
RHI MAGNESITA INDIA LIMITED,BSE:RHIM-A,534076,RHIM
MULTI COMMODITY EXCHANGE OF IN,BSE:MCX-A,534091,MCX
Pyxis Finvest Limited,BSE:PYXISFIN-MT,534109,PYXISFIN
SCHNEIDER ELECTRIC INFRASTRUCT,BSE:SCHNEIDER-A,534139,SCHNEIDER
OLYMPIC CARDS LTD.,BSE:OLPCL-X,534190,OLPCL
NBCC (India) Limited,BSE:NBCC-A,534309,NBCC
MT EDUCARE LTD.,BSE:MTEDUCARE-T,534312,MTEDUCARE
HEXA TRADEX LTD.,BSE:HEXATRADEX-B,534328,HEXATRADEX
MAXHEIGHTS INFRASTRUCTURE LTD.,BSE:MAXHEIGHTS-X,534338,MAXHEIGHTS
TRIBHOVANDAS BHIMJI ZAVERI LTD,BSE:TBZ-B,534369,TBZ
VARDHMAN SPECIAL STEELS LTD.,BSE:VSSL-B,534392,VSSL
LOOKS HEALTH SERVICES LIMITED,BSE:LOOKS-X,534422,LOOKS
SPECIALITY RESTAURANTS LTD.,BSE:SPECIALITY-B,534425,SPECIALITY
LYPSA GEMS & JEWELLERY LTD,BSE:LYPSAGEMS-B,534532,LYPSAGEMS
RATTANINDIA ENTERPRISES LIMITE,BSE:RTNINDIA-A,534597,RTNINDIA
Sampann Utpadan India Limited,BSE:SAMPANN-B,534598,SAMPANN
JTL INDUSTRIES LIMITED,BSE:JTLIND-A,534600,JTLIND
ADVANCE METERING TECHNOLOGY LT,BSE:AMTL-X,534612,AMTL
NORTH EASTERN CARRYING CORPORA,BSE:NECCLTD-B,534615,NECCLTD
WAAREE RENEWABLE TECHNOLOGIES ,BSE:WAAREERTL-T,534618,WAAREERTL
JUPITER INFOMEDIA LTD.,BSE:JUPITERIN-XT,534623,JUPITERIN
VINAYAK POLYCON INTERNATIONAL,BSE:VINAYAKPOL-X,534639,VINAYAKPOL
JOINTECA EDUCATION SOLUTIONS L,BSE:JOINTECAED-MT,534659,JOINTECAED
Ducon Infratechnologies Ltd,BSE:DUCON-T,534674,DUCON
PROZONE REALTY LIMITED,BSE:PROZONER-B,534675,PROZONER
SRG HOUSING FINANCE LTD.,BSE:SRGHFL-B,534680,SRGHFL
COMFORT COMMOTRADE LTD.,BSE:COMCL-X,534691,COMCL
SHANTI GURU INDUSTRIES LIMITED,BSE:SHANTIGURU-M,534708,SHANTIGURU
CASPIAN CORPORATE SERVICES LIM,BSE:CASPIAN-XT,534732,CASPIAN
Aerpace Industries Limited,BSE:AERPACE-XT,534733,AERPACE
VIRTUAL GLOBAL EDUCATION LTD.,BSE:VIRTUALG-X,534741,VIRTUALG
ZUARI AGRO CHEMICALS LTD.,BSE:ZUARI-B,534742,ZUARI
STEEL EXCHANGE INDIA LTD.,BSE:STEELXIND-B,534748,STEELXIND
TRIO MERCANTILE & TRADING LTD.,BSE:TRIOMERC-X,534755,TRIOMERC
CIGNITI TECHNOLOGIES LTD.,BSE:CIGNITITEC-A,534758,CIGNITITEC
CARE Ratings Limited,BSE:CARERATING-A,534804,CARERATING
PC JEWELLER LTD.,BSE:PCJEWELLER-B,534809,PCJEWELLER
INDUS TOWERS LIMITED,BSE:INDUSTOWER-A,534816,INDUSTOWER
V-MART RETAIL LTD.,BSE:VMART-A,534976,VMART
NIBE LIMITED,BSE:NIBE-XT,535136,NIBE
Mukta Agriculture Limited,BSE:MUKTA-X,535204,MUKTA
Mystic Electronics Limited,BSE:MYSTICELE-XT,535205,MYSTICELE
COMFORT FINCAP LTD.,BSE:COMFINCAP-X,535267,COMFINCAP
SBI MUTUAL FUND - SBI ETF SENS,BSE:SBISENSEX-A,535276,SBISENSEX
BOTHRA METALS & ALLOYS LTD.,BSE:BMAL-M,535279,BMAL
REPCO HOME FINANCE LTD.,BSE:REPCOHOME-A,535322,REPCOHOME
KOTAK MAHINDRA MUTUAL FUND - K,BSE:KTKFMP100G-F,535371,KTKFMP100G
KOTAK MAHINDRA MUTUAL FUND - K,BSE:KTKFMP100D-F,535374,KTKFMP100D
KOTAK MAHINDRA MUTUAL FUND - K,BSE:KTKFMP100GD-F,535375,KTKFMP100GD
LAKHOTIA POLYESTERS (INDIA) LT,BSE:LAKHOTIA-XT,535387,LAKHOTIA
RELIANCE FIXED HORIZON FUND XX,BSE:RFXXIII8DG-F,535427,RFXXIII8DG
RELIANCE FIXED HORIZON FUND- X,BSE:RFHXXIII8G-F,535429,RFHXXIII8G
GCM SECURITIES LTD,BSE:GCMSECU-B,535431,GCMSECU
KOTAK MAHINDRA MUTUAL FUND - K,BSE:KTKFMP101G-F,535439,KTKFMP101G
KOTAK MAHINDRA MUTUAL FUND - K,BSE:KTKFMP101D-F,535440,KTKFMP101D
KOTAK MAHINDRA MUTUAL FUND - K,BSE:KTKFMP101GD-F,535441,KTKFMP101GD
NRB INDUSTRIAL BEARINGS LTD.,BSE:NIBL-B,535458,NIBL
PRIME CAPITAL MARKET LTD.,BSE:PRIMECAPM-XT,535514,PRIMECAPM
KIFS FINANCIAL SERVICES LTD.,BSE:KIFS-X,535566,KIFS
SREELEATHERS LTD.,BSE:SREEL-B,535601,SREEL
SHARDA MOTOR INDUSTRIES LTD,BSE:SHARDAMOTR-B,535602,SHARDAMOTR
S V GLOBAL MILL LTD.,BSE:SVGLOBAL-X,535621,SVGLOBAL
SDC TECHMEDIA LIMITED,BSE:SDC-M,535647,SDC
JUST DIAL LTD.,BSE:JUSTDIAL-A,535648,JUSTDIAL
OBJECTONE INFORMATION SYSTEMS,BSE:OONE-X,535657,OONE
INDIA FINSEC LTD.,BSE:IFINSEC-X,535667,IFINSEC
RELIANCE YEARLY INTERVAL FUND,BSE:RMFINAFDG8-F,535683,RMFINAFDG8
RELIANCE YEARLY INTERVAL FUND,BSE:RMFINAFRG8-F,535684,RMFINAFRG8
RELIANCE YEARLY INTERVAL FUND-,BSE:RMFINAFDD8-F,535685,RMFINAFDD8
RELIANCE YEARLY INTERVAL FUND-,BSE:RMFINAFRD8-F,535686,RMFINAFRD8
RELIANCE YEARLY INTERVAL FUND-,BSE:RMFINAFDR8-F,535687,RMFINAFDR8
RELIANCE YEARLY INTERVAL FUND-,BSE:RMFINAFRR8-F,535688,RMFINAFRR8
RELIANCE FIXED HORIZON FUND XX,BSE:RXXIII12DG-F,535689,RXXIII12DG
RELIANCE FIXED HORIZON FUND- X,BSE:RFXXIII12G-F,535690,RFXXIII12G
BRAHMAPUTRA INFRASTRUCTURE LTD,BSE:BRAHMINFRA-X,535693,BRAHMINFRA
QUEST SOFTECH (INDIA) LTD,BSE:QUEST-X,535719,QUEST
KHOOBSURAT LTD,BSE:KHOOBSURAT-XT,535730,KHOOBSURAT
ORIENT CEMENT LTD,BSE:ORIENTCEM-A,535754,ORIENTCEM
Aditya Birla Fashion and Retai,BSE:ABFRL-A,535755,ABFRL
INDIABULLS HOUSING FINANCE LTD,BSE:IBULHSGFIN-A,535789,IBULHSGFIN
RELIANCE FIXED HORIZON FUND XX,BSE:RFXXIV03DG-F,535881,RFXXIV03DG
RELIANCE FIXED HORIZON FUND- X,BSE:RFHXXIX03G-F,535883,RFHXXIX03G
MONEY MASTERS LEASING & FINANC,BSE:MMLF-B,535910,MMLF
ALACRITY SECURITIES LTD,BSE:ALSL-M,535916,ALSL
GCM COMMODITY & DERIVATIVES LT,BSE:GCMCOMM-M,535917,GCMCOMM
Integra Essentia Limited,BSE:ESSENTIA-T,535958,ESSENTIA
RELIANCE FIXED HORIZON FUND XX,BSE:RFXXIV04DG-F,535996,RFXXIV04DG
RELIANCE FIXED HORIZON FUND- X,BSE:RFHXXIV04G-F,535998,RFHXXIV04G
KOTAK MAHINDRA MUTUAL FUND - K,BSE:KTKFMP110G-F,536034,KTKFMP110G
KOTAK MAHINDRA MUTUAL FUND - K,BSE:KTKFMP110D-F,536035,KTKFMP110D
KOTAK MAHINDRA MUTUAL FUND - K,BSE:KTKFMP110GD-F,536036,KTKFMP110GD
KOTAK MAHINDRA MUTUAL FUND - K,BSE:KTKFMP111G-F,536058,KTKFMP111G
KOTAK MAHINDRA MUTUAL FUND - K,BSE:KTKFMP111GD-F,536060,KTKFMP111GD
RELIANCE FIXED HORIZON FUND XX,BSE:RFXXIV05DG-F,536068,RFXXIV05DG
RELIANCE FIXED HORIZON FUND- X,BSE:RFHXXIV05G-F,536070,RFHXXIV05G
RELIANCE FIXED HORIZON FUND- X,BSE:RFHXXIV05D-F,536071,RFHXXIV05D
JULIEN AGRO INFRATECH LIMITED,BSE:JULIEN-X,536073,JULIEN
RELIANCE FIXED HORIZON FUND XX,BSE:RFXXIV11DG-F,536117,RFXXIV11DG
RELIANCE FIXED HORIZON FUND- X,BSE:RFHXXIV11G-F,536119,RFHXXIV11G
RELIANCE FIXED HORIZON FUND XX,BSE:RFXXIV07DG-F,536153,RFXXIV07DG
RELIANCE FIXED HORIZON FUND- X,BSE:RFXXIV07DD-F,536154,RFXXIV07DD
RELIANCE FIXED HORIZON FUND- X,BSE:RFHXXIV07G-F,536155,RFHXXIV07G
RELIANCE FIXED HORIZON FUND- X,BSE:RFHXXIV07D-F,536156,RFHXXIV07D
RELIANCE FIXED HORIZON FUND XX,BSE:RFXXIV10DG-F,536166,RFXXIV10DG
RELIANCE FIXED HORIZON FUND- X,BSE:RFHXXIV10G-F,536168,RFHXXIV10G
RELIANCE FIXED HORIZON FUND XX,BSE:RFXXIV15DG-F,536249,RFXXIV15DG
RELIANCE FIXED HORIZON FUND- X,BSE:RFHXXIV15G-F,536251,RFHXXIV15G
TIGER LOGISTICS (INDIA) LTD,BSE:TIGERLOGS-XT,536264,TIGERLOGS
JK AGRI GENETICS LTD,BSE:JKAGRI-X,536493,JK AGRI
FUTURE LIFESTYLE FASHIONS LTD,BSE:FLFL-Z,536507,FLFL
PVV Infra Limited,BSE:PVVINFRA-XT,536659,PVVINFRA
VCU DATA MANAGEMENT LTD,BSE:VCU-X,536672,VCU
IND Renewable Energy Ltd,BSE:INDRENEW-X,536709,INDRENEW
S R G SECURITIES FINANCE LTD,BSE:SRGSFL-M,536710,SRGSFL
AMRAPALI CAPITAL AND FINANCE S,BSE:ACFSL-MT,536737,ACFSL
STELLAR CAPITAL SERVICES LTD,BSE:STELLAR-M,536738,STELLAR
JINDAL POLY INVESTMENT AND FIN,BSE:JPOLYINVST-B,536773,JPOLYINVST
RELIANCE FIXED HORIZON FUND- X,BSE:RFXXIV25DD-F,536823,RFXXIV25DD
RELIANCE FIXED HORIZON FUND- X,BSE:RFXXIV25DG-F,536825,RFXXIV25DG
RELIANCE FIXED HORIZON FUND- X,BSE:RFHXXIV25D-F,536827,RFHXXIV25D
RELIANCE FIXED HORIZON FUND- X,BSE:RFHXXIV25G-F,536828,RFHXXIV25G
YURANUS INFRASTRUCTURE LTD,BSE:YURANUS-XT,536846,YURANUS
RELIANCE MUTUAL FUND- RELIANCE,BSE:NFXXV01DG-F,536859,NFXXV01DG
RELIANCE MUTUAL FUND- RELIANCE,BSE:NFHXXV01G-F,536861,NFHXXV01G
MOTILAL OSWAL MUTUAL FUND - MO,BSE:MOM100-B,536960,MOM100
RELIANCE MUTUAL FUND- RELIANCE,BSE:NFXXV06DG-F,536967,NFXXV06DG
RELIANCE MUTUAL FUND- RELIANCE,BSE:NFHXXV06G-F,536969,NFHXXV06G
CAPTAIN POLYPLAST LTD,BSE:CPL-XT,536974,CPL
ICICI Prudential Nifty ETF,BSE:NIFTYIETF-B,537007,NIFTYIETF
ICICI Prudential Nifty 100 ETF,BSE:NIF100IETF-B,537008,NIF100IETF
ARNOLD HOLDINGS LTD,BSE:ARNOLD-XT,537069,ARNOLD
RELIANCE MUTUAL FUND- RELIANCE,BSE:NFXXV11DG-F,537135,NFXXV11DG
RELIANCE MUTUAL FUND- RELIANCE,BSE:NFHXXV11G-F,537136,NFHXXV11G
SUNIL HEALTHCARE LTD,BSE:SUNLOC-X,537253,SUNLOC
SUYOG TELEMATICS LTD,BSE:SUYOG-X,537259,SUYOG
NATH BIO-GENES (INDIA) LTD,BSE:NATHBIOGEN-B,537291,NATHBIOGEN
AGRI- TECH (INDIA) LTD,BSE:AGRITECH-B,537292,AGRITECH
CHEMTECH INDUSTRIAL VALVES LTD,BSE:CHEMTECH-XT,537326,CHEMTECH
HDFC MUTUAL FUND - HDFC CAPITA,BSE:HCPO36MJDG-F,537378,HCPO36MJDG
HDFC MUTUAL FUND - HDFC CAPITA,BSE:HCPO36MJDD-F,537379,HCPO36MJDD
HDFC MUTUAL FUND - HDFC CAPITA,BSE:HCPO36MJRD-F,537381,HCPO36MJRD
RELIANCE MUTUAL FUND- RELIANCE,BSE:NFXXV18DG-F,537459,NFXXV18DG
RELIANCE MUTUAL FUND- RELIANCE,BSE:NFHXXV18G-F,537463,NFHXXV18G
NIPPON INDIA ETF NIFTY 100,BSE:NIF100BEES-B,537483,NIF100BEES
DENIS CHEM LAB LTD,BSE:DENISCHEM-X,537536,DENISCHEM
RELIANCE MUTUAL FUND-RELIANCE,BSE:NFXXV20DD-F,537560,NFXXV20DD
RELIANCE MUTUAL FUND- RELIANCE,BSE:NFXXV20DG-F,537561,NFXXV20DG
RELIANCE MUTUAL FUND- RELIANCE,BSE:NFHXXV20D-F,537562,NFHXXV20D
RELIANCE MUTUAL FUND- RELIANCE,BSE:NFHXXV20G-F,537563,NFHXXV20G
POLYMAC THERMOFORMERS LTD,BSE:POLYMAC-M,537573,POLYMAC
UNISHIRE URBAN INFRA LTD,BSE:UNISHIRE-M,537582,UNISHIRE
LAXMIPATI ENGINEERING WORKS LI,BSE:LAXMIPATI-MT,537669,LAXMIPATI
ETT LTD,BSE:ETT-XT,537707,ETT
KOTAK MAHINDRA MUTUAL FUND - K,BSE:NIFTY1-B,537708,NIFTY1
SHREE HANUMAN SUGAR & INDUSTRI,BSE:HANSUGAR-X,537709,HANSUGAR
KIRAN VYAPAR LTD,BSE:KIRANVYPAR-X,537750,KIRANVYPAR
RELIANCE MUTUAL FUND- RELIANCE,BSE:NFXXV26DG-F,537752,NFXXV26DG
RELIANCE MUTUAL FUND- RELIANCE,BSE:NFHXXV26G-F,537754,NFHXXV26G
B.C. POWER CONTROLS LTD,BSE:BCP-X,537766,BCP
KARNIMATA COLD STORAGE LTD,BSE:KCSL-M,537784,KCSL
RACE ECO CHAIN LIMITED,BSE:RACE-B,537785,RACE
MANGALAM INDUSTRIAL FINANCE LT,BSE:MANGIND-X,537800,MANGIND
VIJI FINANCE LTD,BSE:VIJIFIN-T,537820,VIJIFIN
PHOENIX TOWNSHIP LTD,BSE:PHOENIXTN-X,537839,PHOENIXTN
RELIANCE MUTUAL FUND- RELIANCE,BSE:NFXXV32DG-F,537912,NFXXV32DG
RELIANCE MUTUAL FUND- RELIANCE,BSE:NFHXXV32G-F,537913,NFHXXV32G
RELIANCE MUTUAL FUND- RELIANCE,BSE:NFXXVI01DD-F,537941,NFXXVI01DD
RELIANCE MUTUAL FUND- RELIANCE,BSE:NFXXVI01DG-F,537942,NFXXVI01DG
RELIANCE MUTUAL FUND- RELIANCE,BSE:NFHXXVI01D-F,537943,NFHXXVI01D
RELIANCE MUTUAL FUND- RELIANCE,BSE:NFHXXVI01G-F,537944,NFHXXVI01G
INFRONICS SYSTEMS LTD,BSE:INFRONICS-X,537985,INFRONICS
CPSE ETF,BSE:CPSEETF-A,538057,CPSEETF
HARIA APPARELS LTD,BSE:HARIAAPL-X,538081,HARIAAPL
SHRI VASUPRADA PLANTATIONS LIM,BSE:VASUPRADA-X,538092,VASUPRADA
RELIANCE MUTUAL FUND- RELIANCE,BSE:NFXXVI09DG-F,538100,NFXXVI09DG
RELIANCE MUTUAL FUND- RELIANCE,BSE:NFHXXVI09G-F,538109,NFHXXVI09G
R&B DENIMS LTD,BSE:RNBDENIMS-T,538119,RNBDENIMS
SHARP INVESTMENTS LTD,BSE:SHARPINV-X,538212,SHARPINV
WONDERLA HOLIDAYS LTD,BSE:WONDERLA-A,538268,WONDERLA
RELIANCE MUTUAL FUND- RELIANCE,BSE:NFXXVI14DG-F,538270,NFXXVI14DG
RELIANCE MUTUAL FUND- RELIANCE,BSE:NFHXXVI14D-F,538271,NFHXXVI14D
RELIANCE MUTUAL FUND- RELIANCE,BSE:NFHXXVI14G-F,538272,NFHXXVI14G
RESPONSE INFORMATICS LTD,BSE:RESPONSINF-X,538273,RESPONSINF
GCM CAPITAL ADVISORS LTD,BSE:GCMCAPI-M,538319,GCMCAPI
SBI DEBT FUND SERIES A-24- DIR,BSE:SDFSA24GD-F,538341,SDFSA24GD
A.F. ENTERPRISES LTD,BSE:AFEL-X,538351,AFEL
RELIANCE MUTUAL FUND- RELIANCE,BSE:NFXXVI22DD-F,538352,NFXXVI22DD
RELIANCE MUTUAL FUND- RELIANCE,BSE:NFHXXVI22DG-F,538353,NFHXXVI22DG
RELIANCE MUTUAL FUND- RELIANCE,BSE:NFHXXVI22G-F,538355,NFHXXVI22G
INCREDIBLE INDUSTRIES LIMITED,BSE:INCREDIBLE-B,538365,INCREDIBLE
WEST LEISURE RESORTS LTD,BSE:WESTLEIRES-XT,538382,WESTLEIRES
RELIANCE FIXED HORIZON FUND- X,BSE:RFHXXVI24DG-F,538392,RFHXXVI24DG
RELIANCE FIXED HORIZON FUND- X,BSE:RFHXXVI24G-F,538394,RFHXXVI24G
NAM SECURITIES LTD,BSE:NAM-XT,538395,NAM
MAESTROS ELECTRONICS & TELECOM,BSE:METSL-XT,538401,METSL
SPS FINQUEST LTD,BSE:SPS-T,538402,SPS
JACKSON INVESTMENTS LTD,BSE:JACKSON-XT,538422,JACKSON
RELIANCE FIXED HORIZON FUND- X,BSE:RFXXVI23DD-F,538428,RFXXVI23DD
RELIANCE FIXED HORIZON FUND- X,BSE:RFXXVI23DG-F,538429,RFXXVI23DG
RELIANCE FIXED HORIZON FUND- X,BSE:RFHXXVI23D-F,538430,RFHXXVI23D
RELIANCE FIXED HORIZON FUND- X,BSE:RFHXXVI23G-F,538431,RFHXXVI23G
MONEYBOXX FINANCE LIMITED,BSE:MONEYBOXX-B,538446,MONEYBOXX
WORTH INVESTMENT & TRADING CO,BSE:WORTH-XT,538451,WORTH
QUASAR INDIA LTD,BSE:QUASAR-X,538452,QUASAR
THIRANI PROJECTS LTD,BSE:TPROJECT-X,538464,TPROJECT
AMARNATH SECURITIES LTD,BSE:AMARSEC-XT,538465,AMARSEC
CAPITAL TRADE LINKS LTD,BSE:CTL-X,538476,CTL
